game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Besiktas vs. Genclerbirligi - Sunday October 15 - 2006,Besiktas,easy,3-3-3-1,RUNJE;ZAN;TORAMAN;SEDEF;UZULMEZ;MERCIMEK;KURTULUS;GULEC;DELGADO;YILMAZ;NOBRE,1;5;58;3;19;8;2;9;10;7;11,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;1;0;0;0,61775
Besiktas vs. Genclerbirligi - Sunday October 15 - 2006,Genclerbirligi,hard,4-4-2,TOKGOZ;AYDIN;TRAORE;RISP;OZBEY;HAMINU;NAS;ABDELAZIZ;NICOISE;CAKIR;PROMISE,99;34;5;3;6;23;7;12;11;10;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;1;0;0;0,1;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,61775
Denizlispor vs. Rizespor - Sunday October 15 - 2006,Denizlispor,hard,4-2-3-1,KUCUK;JULIO CESAR;GURACAR;KRATOCHVIL;CAGIRAN;GULPINAR;ERTUGRUL;ABRAHAM;SIMSEK;CAMBALHOTA;KARTAL,1;6;22;7;5;60;20;4;9;19;30,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,61776
Denizlispor vs. Rizespor - Sunday October 15 - 2006,Rizespor,hard,4-4-2,ZDRAVKOV;VICTORIA;CAKMAK;EL TABEI;AKYUZ;ALBAYRAK;UGUR;TJIKUZU;EREN;DIA;AKSOY,1;17;5;15;14;11;7;8;34;18;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;1;0;0;1;0;1;0;0;0,61776
Kayserispor vs. Sivasspor - Sunday October 15 - 2006,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;MENDEZ;TOSCALI;CORA;CEYLAN;BASDAG;BOLUKBASI;TOPUZ;AKAGUNDUZ;UNAL,27;12;32;25;18;81;8;3;66;11;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,1;1;1;1;0;1;0;0;0;0;1,1;1;1;0;0;1;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,61779
Kayserispor vs. Sivasspor - Sunday October 15 - 2006,Sivasspor,hard,4-4-2,PETKOVIC;SOZGELMEZ;HOCAOGLU;CETIN;CAN;UMMAK;ELMACI;FRANSERGIO;KUS;WOOTER;BALILI,1;55;4;76;40;33;42;30;54;10;17,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,0;0;0;0;1;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,61779
Manisaspor vs. Antalyaspor - Sunday October 15 - 2006,Antalyaspor,hard,4-4-2,AVCIBAY;CAN;BIENIUK;DZIEWICKI;KAVUK;YAMAN;SUAZO;BILGIN;IDRIS HACIFAZLIOGLU;BIRDAL;GULLERI,22;13;7;5;67;74;12;17;20;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;0;1;1,61782
Manisaspor vs. Antalyaspor - Sunday October 15 - 2006,Manisaspor,hard,4-2-3-1,ATAMAN;ERKIN;BOZKURT;BORBICONI;OZSARAC;INCEMAN;INAN;OZTURK;ZELENKA;AKAN;MARQUES,99;8;4;5;3;10;18;21;77;7;11,0;1;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,0;1;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,61782
Genclerbirligi vs. Trabzonspor - Friday October 20 - 2006,Genclerbirligi,hard,4-4-2,OZTURK;AYDIN;RISP;TRAORE;OZBEY;HAMINU;NAS;ABDELAZIZ;PROMISE;CAKIR;OZTURK,1;34;3;5;6;23;7;12;14;10;9,0;0;0;0;0;0;1;0;1;0;1,0;0;0;0;0;0;1;0;1;1;0,0;0;0;1;0;1;0;0;1;0;0,0;0;0;1;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,61797
Genclerbirligi vs. Trabzonspor - Friday October 20 - 2006,Trabzonspor,easy,4-4-2,JEFFERSON;KOCAK;STEPANOV;AKYEL;COKMUS;KARADENIZ;CIMSIR;MARCELINHO;BUYUK;MARTIN;RIZA,1;99;55;3;85;61;5;30;16;28;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,61797
Sivasspor vs. Manisaspor - Friday October 20 - 2006,Manisaspor,hard,4-2-3-1,ATAMAN;OZSARAC;BOZKURT;BORBICONI;JOHANA;INCEMAN;INAN;ERKIN;ZELENKA;HOLOSKO;MARQUES,99;3;4;5;19;10;18;8;77;14;11,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,61800
Sivasspor vs. Manisaspor - Friday October 20 - 2006,Sivasspor,hard,4-4-2,PETKOVIC;SOZGELMEZ;HOCAOGLU;CETIN;CAN;UMMAK;ELMACI;FRANSERGIO;KUS;WOOTER;BALILI,1;55;4;76;40;33;42;30;54;10;17,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;2;0,1;0;1;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,61800
Bursaspor vs. Ankaraspor - Saturday October 21 - 2006,Ankaraspor,hard,4-4-2,ARIKAN;WEDERSON;PETROUS;DUYMUS;YOLDAS;TOSUN;ARSLAN;KISA;AYHAN;YILMAZ;JABA,84;6;2;49;4;26;57;19;72;61;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,61794
Bursaspor vs. Ankaraspor - Saturday October 21 - 2006,Bursaspor,hard,4-4-2,CATKIC;BEKIROGLU;KORKMAZ;GULDUREN;YIGIT;PANCU;SUMULIKOSKI;FRASINEANU;ACAR;AKDIS;BIRYOL,1;47;16;3;22;19;18;10;8;54;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;2;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,61794
Kayseri Erciyesspor vs. Galatasaray - Saturday October 21 - 2006,Galatasaray,easy,4-2-3-1,MONDRAGON;AK;SONG;TOMAS;SARIOGLU;INAMOTO;AKMAN;TURAN;ILIC;YILMAZ;KARAN,1;5;4;2;55;23;18;66;22;26;99,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;1;0;0;1,0;2;0;1;1;0;1;0;0;0;1,0;1;0;1;1;0;1;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,61795
Kayseri Erciyesspor vs. Galatasaray - Saturday October 21 - 2006,Kayseri Erciyesspor,hard,4-5-1,FADHEL;OZKAYNAK;AYHAN;BOUAZIZI;KOK;BAYAZIT;DIE;TORAMAN;SARP;LAZAROV;ISLER,1;39;2;13;19;10;6;5;15;11;21,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;1;0;0;0,0;1;0;0;0;1;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,61795
Sakaryaspor vs. Denizlispor - Saturday October 21 - 2006,Denizlispor,hard,4-2-3-1,KUCUK;JULIO CESAR;GURACAR;KRATOCHVIL;CAGIRAN;ERTUGRUL;GULPINAR;ABRAHAM;SIMSEK;CAMBALHOTA;KARTAL,1;6;22;7;5;20;60;4;9;19;30,0;0;0;2;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,61799
Sakaryaspor vs. Denizlispor - Saturday October 21 - 2006,Sakaryaspor,hard,4-4-2,MARTINEZ;TEBER;BAHADIR;YAVUZ;DUMAN;AYDIN;CAPURRO;ERDOGAN;MBAYO;KELES;CANGELE,55;15;25;38;51;7;22;33;10;71;9,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;1;1;0;0;1;0;1;0,0;1;0;1;1;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,61799
Ankaragucu vs. Konyaspor - Sunday October 22 - 2006,Ankaragucu,hard,4-4-2,KIRINTILI;PETKOV;BAYRAK;GUNGOR;DERELI;DURUER;ANDRE SILVA;VIDUSLU;ERIS;OZKAN;BEBBE,1;5;3;2;61;18;88;28;10;6;11,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,61792
Ankaragucu vs. Konyaspor - Sunday October 22 - 2006,Konyaspor,hard,4-4-2,ONGUN;KAUE;EL SAKA;GUNDOSTU;CELIK;OZGUR;BATISTA;AGCAY;ALEKSANDROV;BELAL;CECCON,1;11;5;4;42;19;7;15;10;9;16,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,61792
Antalyaspor vs. Gaziantepspor - Sunday October 22 - 2006,Antalyaspor,hard,4-4-2,CORDOBA;YAMAN;BIENIUK;DZIEWICKI;KAVUK;IDRIS HACIFAZLIOGLU;SUAZO;KAHRAMAN;BILGIN;BIRDAL;GULLERI,1;74;7;5;67;20;12;10;17;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;1;0;0;1,61793
Antalyaspor vs. Gaziantepspor - Sunday October 22 - 2006,Gaziantepspor,hard,4-4-2,HASAGIC;BAYAR;COGUM;IRTEGUN;AKINCI;ZURITA;GUNES;DRINCIC;KIRITA;CIHAN;DE NIGRIS,1;26;6;4;77;22;15;39;3;50;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;1;0;0;1;0;0,1;0;0;0;0;1;0;0;1;0;0,1;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;1;0,61793
Fenerbahce vs. Kayserispor - Sunday October 22 - 2006,Fenerbahce,easy,4-2-3-1,DEMIREL;BORAL;LUGANO;EDU DRACENA;TURACI;BARIS;APPIAH;SANLI;ALEX;YOZGATLI;KEZMAN,1;25;3;36;19;24;4;10;20;7;9,0;0;0;0;0;0;0;0;2;1;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;0;0;1;1;1;0,0;0;0;1;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,61796
Fenerbahce vs. Kayserispor - Sunday October 22 - 2006,Kayserispor,hard,4-2-3-1,IVANKOV;TOLEDO;MENDEZ;JOHNSON;CORA;BASDAG;ARSLAN;CEYLAN;BOLUKBASI;TOPUZ;PARLAK,27;12;32;15;18;8;38;81;3;66;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,61796
Rizespor vs. Besiktas - Sunday October 22 - 2006,Besiktas,easy,4-4-2,RUNJE;SEDEF;TORAMAN;ZAN;KURTULUS;UZULMEZ;MERCIMEK;RICARDINHO;YILMAZ;GULEC;NOBRE,1;3;58;5;2;19;8;17;7;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;1;0,61798
Rizespor vs. Besiktas - Sunday October 22 - 2006,Rizespor,hard,4-2-3-1,ZDRAVKOV;VICTORIA;CAKMAK;EL TABEI;AKYUZ;UGUR;TJIKUZU;ALBAYRAK;AKSOY;EREN;DIA,1;17;5;15;14;7;8;11;10;34;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;1;0;0;0,61798
Galatasaray vs. Genclerbirligi - Saturday October 28 - 2006,Galatasaray,easy,4-5-1,MONDRAGON;OZTORUN;SONG;TOMAS;SARIOGLU;CARRUSCA;INAMOTO;ILIC;AKMAN;TURAN;KARAN,1;25;4;2;55;16;23;22;18;66;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;0;1;1;0;0;0,0;0;0;1;1;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;1;0;0;0,61813
Galatasaray vs. Genclerbirligi - Saturday October 28 - 2006,Genclerbirligi,hard,4-4-2,TOKGOZ;AYDIN;TRAORE;RISP;OZBEY;HAMINU;NAS;ABDELAZIZ;CAKIR;OZTURK;PROMISE,99;34;5;3;6;23;7;12;10;9;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,61813
Ankaragucu vs. Kayseri Erciyesspor - Sunday October 29 - 2006,Ankaragucu,hard,4-2-3-1,KIRINTILI;PETKOV;BAYRAK;GUNGOR;DERELI;ANDRE SILVA;VIDUSLU;DURUER;ERIS;OZKAN;BEBBE,1;5;3;2;61;88;28;18;10;6;11,0;0;0;0;1;0;0;0;0;1;2,0;0;0;0;0;0;0;1;2;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,61810
Ankaragucu vs. Kayseri Erciyesspor - Sunday October 29 - 2006,Kayseri Erciyesspor,hard,4-4-2,OZGULTEKIN;OZKAYNAK;BOUAZIZI;TORAMAN;KOK;BAYAZIT;TOTH;SARP;OZBAY;ISLER;LAZAROV,77;39;13;5;19;10;62;15;66;21;11,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;1,61810
Besiktas vs. Sakaryaspor - Sunday October 29 - 2006,Besiktas,easy,4-4-2,RUNJE;SEDEF;TORAMAN;ZAN;KURTULUS;UZULMEZ;TANDOGAN;DELGADO;TATAN;NOBRE;BOBO,1;3;58;5;2;19;22;10;53;11;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;1;0;0;0;0;0;0,0;1;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,61811
Besiktas vs. Sakaryaspor - Sunday October 29 - 2006,Sakaryaspor,hard,4-2-3-1,MARTINEZ;CALISAL;USTA;YAVUZ;DUMAN;DEMIR;CAPURRO;AYDIN;ERDOGAN;CANGELE;KELES,55;26;61;38;51;5;22;7;33;9;71,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;0;1;1;1;0,1;0;0;0;0;1;0;1;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;1;0;1,61811
Denizlispor vs. Antalyaspor - Sunday October 29 - 2006,Antalyaspor,hard,4-4-2,CORDOBA;YAMAN;BIENIUK;DZIEWICKI;KAVUK;GURSEL;SUAZO;KARTOP;BILGIN;BIRDAL;GULLERI,1;74;7;5;67;39;12;6;17;9;11,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,61812
Denizlispor vs. Antalyaspor - Sunday October 29 - 2006,Denizlispor,hard,4-4-2,KUCUK;JULIO CESAR;GURACAR;KRATOCHVIL;CAGIRAN;ABRAHAM;GULPINAR;SIMSEK;GORGUN;KARTAL;CAMBALHOTA,1;6;22;7;5;4;60;9;64;30;19,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;0;1;1;1,61812
Gaziantepspor vs. Sivasspor - Sunday October 29 - 2006,Gaziantepspor,hard,4-2-3-1,DAGLAROGLU;BAYAR;COGUM;KIRITA;IRTEGUN;DRINCIC;ZURITA;GUNES;YILDIRIM;AKINCI;DE NIGRIS,17;26;6;3;4;39;22;15;36;77;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;1;0;0;1,61814
Gaziantepspor vs. Sivasspor - Sunday October 29 - 2006,Sivasspor,hard,4-4-2,PETKOVIC;SOZGELMEZ;HOCAOGLU;CETIN;CAN;GURSOY;ELMACI;FABRICIO;WOOTER;ANDERSON;BALILI,1;55;4;76;40;32;42;25;10;7;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,61814
Kayserispor vs. Bursaspor - Sunday October 29 - 2006,Bursaspor,hard,4-4-2,CATKIC;TUNCER;KORKMAZ;GULDUREN;YIGIT;BEKIROGLU;BOZACI;ACAR;SUMULIKOSKI;BIRYOL;KALOGLU,1;28;16;3;22;47;5;8;18;15;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,61815
Kayserispor vs. Bursaspor - Sunday October 29 - 2006,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;CORA;MENDEZ;UCAR;CEYLAN;BASDAG;BOLUKBASI;TOPUZ;UNAL;PARLAK,27;12;18;32;33;81;8;3;66;9;17,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;1;1;0;1,0;0;0;0;1;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,61815
Konyaspor vs. Ankaraspor - Sunday October 29 - 2006,Ankaraspor,hard,4-2-3-1,ARIKAN;WEDERSON;PETROUS;DUYMUS;YOLDAS;ARSLAN;AYHAN;HACIOGLU;KISA;TOSUN;JABA,84;6;2;49;4;57;72;53;19;26;10,0;0;1;0;0;0;0;0;0;0;2,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;1,0;0;0;0;1;0;1;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,61816
Konyaspor vs. Ankaraspor - Sunday October 29 - 2006,Konyaspor,hard,4-4-2,ONGUN;KAUE;GUNDOSTU;TURKMEN;AGCAY;OZGUR;BATISTA;ER;ALEKSANDROV;ATES;CECCON,1;11;4;33;15;19;7;13;10;35;16,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;1;1;0;0;0;0;0;0,1;0;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,61816
Manisaspor vs. Fenerbahce - Sunday October 29 - 2006,Fenerbahce,easy,4-2-3-1,DEMIREL;BORAL;LUGANO;EDU DRACENA;TURACI;BARIS;APPIAH;METIN;ALEX;SANLI;DEIVID,1;25;3;36;19;24;4;11;20;10;99,0;0;0;0;0;0;0;0;0;0;3,0;0;0;0;1;0;0;0;2;0;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,61818
Manisaspor vs. Fenerbahce - Sunday October 29 - 2006,Manisaspor,hard,4-2-3-1,ATAMAN;BALTA;JOHANA;INCEMAN;OZSARAC;INAN;OZTURK;HOLOSKO;ZELENKA;ASKAROGLU;AKAN,99;16;19;10;3;18;21;14;77;43;7,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,61818
Trabzonspor vs. Rizespor - Monday October 30 - 2006,Rizespor,hard,4-2-3-1,ZDRAVKOV;AKYUZ;CAKMAK;EL TABEI;DOGANTEZ;UGUR;TJIKUZU;VICTORIA;AKSOY;EREN;DIA,1;14;5;15;2;7;8;17;10;34;18,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;1;0;0;1;0;0;0,0;0;0;1;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,61817
Trabzonspor vs. Rizespor - Monday October 30 - 2006,Trabzonspor,easy,4-4-2,JEFFERSON;KECELI;STEPANOV;AKYEL;COKMUS;OCAK;CIMSIR;KARADENIZ;BUYUK;MARTIN;MARCELINHO,1;32;55;3;85;22;5;61;16;28;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;1;0;0;0;1;0,61817
Fenerbahce vs. Gaziantepspor - Friday November 3 - 2006,Fenerbahce,easy,4-2-3-1,DEMIREL;BORAL;LUGANO;EDU DRACENA;TURACI;BARIS;APPIAH;METIN;ALEX;SANLI;DEIVID,1;25;3;36;19;24;4;11;20;10;99,0;0;0;0;0;0;1;1;1;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;0;0;0;1,61832
Fenerbahce vs. Gaziantepspor - Friday November 3 - 2006,Gaziantepspor,hard,4-2-3-1,DAGLAROGLU;BAYAR;COGUM;IRTEGUN;AKINCI;DRINCIC;KIRITA;KILICASLAN;YILDIRIM;ZURITA;DE NIGRIS,17;26;6;4;77;39;3;21;36;22;10,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,61832
Ankaraspor vs. Kayserispor - Saturday November 4 - 2006,Ankaraspor,hard,3-5-2,ARIKAN;PETROUS;BATAK;DUYMUS;WEDERSON;ARSLAN;HURMACI;AYHAN;AKYUZ;YILMAZ;JABA,84;2;3;49;6;57;20;72;11;61;10,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;1;0;1;0;0;0,61828
Ankaraspor vs. Kayserispor - Saturday November 4 - 2006,Kayserispor,hard,4-4-2,IVANKOV;OKYAY;CORA;MENDEZ;UCAR;TOLEDO;BASDAG;ARSLAN;TOPUZ;PARLAK;AKAGUNDUZ,27;22;18;32;33;12;8;38;66;17;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,61828
Kayseri Erciyesspor vs. Konyaspor - Saturday November 4 - 2006,Kayseri Erciyesspor,hard,4-4-2,FADHEL;OZKAYNAK;KARGIN;BOUAZIZI;KOK;BAYAZIT;TORAMAN;DIE;BAYER;ISLER;LAZAROV,1;39;35;13;19;10;5;6;30;21;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;1;0;0;0;0;1;0;1,0;1;1;1;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,61831
Kayseri Erciyesspor vs. Konyaspor - Saturday November 4 - 2006,Konyaspor,hard,4-4-2,ONGUN;KAUE;EL SAKA;GUNDOSTU;AGCAY;OZGUR;BATISTA;ER;ALEKSANDROV;ATES;CECCON,1;11;5;4;15;19;7;13;10;35;16,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,61831
Sakaryaspor vs. Trabzonspor - Saturday November 4 - 2006,Sakaryaspor,hard,4-4-2,MARTINEZ;CALISAL;USTA;YAVUZ;DUMAN;VARDAR;DEMIR;MBAYO;AYDIN;KELES;YILMAZ,55;26;61;38;51;11;5;10;7;71;99,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61835
